numServices = 50;
 numDrivers = 100;
 numBuses = 100;
 maxBuses = 40;
services = [<1071,124,2755,28>,<164,92,2044,41>,<1113,123,2733,35>,<636,82,1822,31>,<1016,31,688,33>,<1310,61,1355,44>,<289,76,1688,14>,<253,26,577,16>,<498,26,577,22>,<989,64,1422,33>,<571,48,1066,49>,<589,92,2044,34>,<892,126,2799,17>,<1277,42,933,31>,<1411,98,2177,42>,<1026,80,1777,35>,<100,130,2888,12>,<736,135,2999,18>,<742,25,555,24>,<627,55,1222,21>,<1042,138,3066,49>,<361,127,2821,33>,<585,51,1133,19>,<1144,120,2666,34>,<1045,91,2022,24>,<229,37,822,45>,<655,129,2866,27>,<1249,138,3066,14>,<1137,40,888,20>,<1264,59,1310,47>,<587,21,466,45>,<178,135,2999,24>,<201,112,2488,47>,<203,57,1266,27>,<947,134,2977,11>,<441,124,2755,20>,<1436,51,1133,42>,<1085,100,2222,40>,<1210,29,644,12>,<612,93,2066,12>,<281,72,1599,45>,<916,130,2888,32>,<1282,84,1866,45>,<959,47,1044,34>,<968,34,755,28>,<1281,107,2377,44>,<172,96,2133,35>,<364,101,2244,35>,<1026,103,2288,45>,<148,115,2555,30>];
drivers = [<136,156,0.500000,0.689000>,<334,219,0.800000,1.023000>,<203,238,0.700000,0.974000>,<353,127,0.600000,0.804000>,<199,223,0.700000,0.807000>,<247,220,0.400000,0.544000>,<220,275,0.400000,0.523000>,<248,258,0.700000,0.915000>,<193,193,0.700000,0.918000>,<222,132,0.600000,0.751000>,<366,120,0.400000,0.559000>,<308,254,0.800000,1.079000>,<331,257,0.600000,0.769000>,<305,263,0.700000,0.848000>,<161,162,0.600000,0.871000>,<320,261,0.500000,0.692000>,<164,133,0.700000,0.867000>,<239,282,0.600000,0.878000>,<107,175,0.400000,0.523000>,<225,249,0.800000,0.955000>,<128,168,0.700000,0.876000>,<340,176,0.500000,0.782000>,<271,259,0.800000,1.040000>,<240,116,0.500000,0.655000>,<389,229,0.800000,1.017000>,<112,149,0.800000,0.930000>,<204,266,0.500000,0.664000>,<172,157,0.600000,0.746000>,<202,164,0.800000,0.973000>,<125,242,0.600000,0.723000>,<381,170,0.400000,0.591000>,<209,110,0.400000,0.619000>,<391,181,0.500000,0.630000>,<183,274,0.800000,0.946000>,<138,215,0.400000,0.627000>,<107,127,0.600000,0.828000>,<238,132,0.600000,0.746000>,<102,156,0.500000,0.704000>,<200,158,0.700000,0.968000>,<273,135,0.400000,0.610000>,<196,216,0.500000,0.733000>,<339,277,0.600000,0.795000>,<258,169,0.800000,1.029000>,<340,104,0.800000,0.955000>,<138,143,0.700000,0.970000>,<365,202,0.600000,0.849000>,<394,140,0.400000,0.633000>,<392,294,0.800000,1.089000>,<396,294,0.800000,1.099000>,<217,168,0.700000,0.835000>,<279,216,0.500000,0.703000>,<312,156,0.500000,0.633000>,<360,166,0.500000,0.654000>,<189,207,0.600000,0.758000>,<344,197,0.600000,0.753000>,<214,163,0.700000,0.956000>,<215,209,0.800000,1.096000>,<349,101,0.500000,0.743000>,<190,250,0.400000,0.637000>,<390,167,0.600000,0.857000>,<177,146,0.500000,0.674000>,<132,211,0.500000,0.682000>,<365,171,0.500000,0.700000>,<371,260,0.400000,0.659000>,<130,204,0.800000,0.957000>,<383,270,0.400000,0.572000>,<291,237,0.600000,0.881000>,<188,186,0.500000,0.734000>,<231,277,0.600000,0.784000>,<220,119,0.800000,1.051000>,<278,196,0.500000,0.750000>,<304,280,0.400000,0.561000>,<238,246,0.500000,0.732000>,<238,217,0.600000,0.744000>,<350,199,0.800000,1.000000>,<207,235,0.400000,0.522000>,<231,226,0.500000,0.759000>,<312,166,0.500000,0.646000>,<246,249,0.800000,0.923000>,<383,270,0.400000,0.694000>,<134,200,0.400000,0.590000>,<136,156,0.500000,0.670000>,<197,194,0.800000,1.068000>,<381,284,0.800000,0.938000>,<125,134,0.800000,0.989000>,<377,193,0.700000,0.824000>,<299,124,0.800000,1.003000>,<359,188,0.700000,0.969000>,<257,187,0.600000,0.819000>,<332,270,0.400000,0.541000>,<326,256,0.500000,0.741000>,<316,193,0.700000,0.997000>,<138,142,0.600000,0.743000>,<359,224,0.800000,0.927000>,<349,101,0.500000,0.614000>,<138,279,0.800000,1.007000>,<115,230,0.400000,0.584000>,<118,189,0.800000,1.072000>,<339,146,0.500000,0.659000>,<258,278,0.700000,0.981000>];
buses = [<48,0.276000,0.612000>,<43,0.214000,0.565500>,<38,0.152000,0.519000>,<49,0.296000,0.627000>,<37,0.138000,0.508500>,<45,0.240000,0.585000>,<44,0.230000,0.577500>,<42,0.202000,0.556500>,<46,0.250000,0.592500>,<42,0.196000,0.552000>,<48,0.286000,0.619500>,<41,0.180000,0.540000>,<35,0.106000,0.484500>,<39,0.156000,0.522000>,<45,0.238000,0.583500>,<47,0.262000,0.601500>,<43,0.216000,0.567000>,<36,0.118000,0.493500>,<36,0.126000,0.499500>,<44,0.222000,0.571500>,<40,0.176000,0.537000>,<40,0.176000,0.537000>,<43,0.212000,0.564000>,<49,0.288000,0.621000>,<36,0.122000,0.496500>,<38,0.150000,0.517500>,<43,0.212000,0.564000>,<36,0.118000,0.493500>,<46,0.252000,0.594000>,<44,0.232000,0.579000>,<37,0.138000,0.508500>,<44,0.228000,0.576000>,<46,0.252000,0.594000>,<49,0.294000,0.625500>,<37,0.130000,0.502500>,<42,0.194000,0.550500>,<37,0.138000,0.508500>,<47,0.260000,0.600000>,<49,0.296000,0.627000>,<49,0.288000,0.621000>,<47,0.262000,0.601500>,<41,0.186000,0.544500>,<40,0.170000,0.532500>,<47,0.268000,0.606000>,<45,0.242000,0.586500>,<43,0.212000,0.564000>,<37,0.134000,0.505500>,<47,0.262000,0.601500>,<37,0.134000,0.505500>,<39,0.162000,0.526500>,<49,0.290000,0.622500>,<43,0.210000,0.562500>,<45,0.238000,0.583500>,<42,0.202000,0.556500>,<35,0.102000,0.481500>,<39,0.166000,0.529500>,<46,0.252000,0.594000>,<43,0.214000,0.565500>,<41,0.184000,0.543000>,<42,0.204000,0.558000>,<46,0.252000,0.594000>,<44,0.222000,0.571500>,<45,0.236000,0.582000>,<42,0.204000,0.558000>,<36,0.120000,0.495000>,<47,0.266000,0.604500>,<49,0.298000,0.628500>,<39,0.158000,0.523500>,<44,0.228000,0.576000>,<42,0.200000,0.555000>,<38,0.148000,0.516000>,<41,0.190000,0.547500>,<41,0.190000,0.547500>,<36,0.122000,0.496500>,<47,0.262000,0.601500>,<45,0.238000,0.583500>,<37,0.138000,0.508500>,<49,0.298000,0.628500>,<42,0.200000,0.555000>,<40,0.172000,0.534000>,<39,0.160000,0.525000>,<41,0.190000,0.547500>,<41,0.188000,0.546000>,<42,0.202000,0.556500>,<49,0.292000,0.624000>,<41,0.190000,0.547500>,<47,0.268000,0.606000>,<45,0.244000,0.588000>,<43,0.210000,0.562500>,<46,0.258000,0.598500>,<46,0.252000,0.594000>,<39,0.162000,0.526500>,<48,0.284000,0.618000>,<41,0.190000,0.547500>,<40,0.170000,0.532500>,<35,0.106000,0.484500>,<39,0.156000,0.522000>,<47,0.272000,0.609000>,<39,0.164000,0.528000>,<48,0.284000,0.618000>];
service_overlap = [
[ 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, ],
[ 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, ],
[ 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, ],
[ 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, ],
[ 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, ],
[ 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, ],
[ 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, ],
[ 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, ],
[ 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, ],
[ 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, ],
[ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, ],
[ 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, ],
[ 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, ],
[ 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, ],
[ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, ],
[ 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, ],
[ 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, ],
[ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, ],
[ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, ],
[ 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, ],
[ 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, ],
[ 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, ],
[ 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, ],
